country,year,"Life expectancy at birth, female (years)","Life expectancy at birth, total (years)","Life expectancy at birth, male (years)",Urban population (% of total population),Rural population (% of total population),Population growth (annual %),"Inflation, consumer prices (annual %)","Inflation, GDP deflator (annual %)",GDP (current US$),GDP per capita (current US$),GDP per capita growth (annual %),GNI (current US$),Military expenditure (% of GDP),General government final consumption expenditure (current US$),Access to electricity (% of population),Food exports (% of merchandise exports),Food production index (2014-2016 = 100),Households and NPISHs final consumption expenditure (% of GDP),"School enrollment, tertiary (% gross)"
CHN,2005,76.819,74.111,71.619,42.522,57.478,0.588124989556992,1.77641407667574,3.90374426923287,2285961242869.55,1753.41426293188,10.7413751264029,2269852585336.58,1.87185802294835,338268830563.46,97.9309387207031,3.23318603274755,75.41,39.586878355938,19.0869998931885
CHN,2004,76.433,73.748,71.275,41.144,58.856,0.593932815112141,3.82463743108159,6.9519926804569,1955346808095.44,1508.66794598726,9.4615587704991,1950215198146.71,1.93850823279804,285976163938.543,97.6828308105469,3.50822431553219,72.55,40.610905600723,17.6912593841553
CHN,2003,76.044,73.371,70.91,39.776,60.224,0.622860936133583,1.12760348729636,2.60317771895693,1660280610709.71,1288.63754323945,9.35477664390774,1650062167478.62,1.99628893565843,254258848009.614,97.4471893310547,4.39081304846039,68.94,42.7077849953396,15.4526796340942
CHN,2002,75.64,72.985,70.538,38.425,61.575,0.669999567758626,-0.731970902350276,0.602099078003945,1470557565965.51,1148.51418772689,8.40487997514565,1455612341104.81,2.05936465293746,236324842093.245,97.2170181274414,4.96429041632981,67.97,44.9130188337297,12.6284799575806
CHN,2001,75.258,72.606,70.162,37.093,62.907,0.726380637838525,0.719125609120107,2.04704945731334,1339400843164.88,1053.11227201705,7.55165483155264,1320227743063.62,1.98308624365796,219841745050.23,96.9853134155273,5.34469417113335,65.29,45.519809663003,9.78911018371582
CHN,2000,74.189,71.881,69.723,35.877,64.123,0.787956592953992,0.347811226864599,2.06279261368114,1211331627479.0,959.360412054851,7.63859767603294,1196666270820.87,1.83575968454189,203969226397.079,96.7450561523438,5.44109189282891,64.2,46.7323584232039,7.59041023254395
CHN,1999,73.582,71.419,69.38,34.865,65.135,0.865851392993279,-1.40147268276465,-1.26305893887778,1094010482677.39,873.297610969115,6.73348565843446,1079540025875.19,1.87146591412577,179042374610.423,,6.01937259767926,61.42,46.2056166356609,6.39427995681763
CHN,1998,73.587,71.172,68.916,33.867,66.133,0.959550406298151,-0.773186011549305,-0.900251629238966,1029060706187.88,828.594657681663,6.8160645646963,1012416715379.85,1.65508069090551,153803523007.625,,6.62733032876259,58.65,45.5053240554636,5.86393022537231
CHN,1997,72.915,70.672,68.558,32.883,67.117,1.02345002419879,2.78646505531886,1.6165687422919,961602019650.615,781.74259264729,8.12449757701776,950598371769.379,1.63265067284541,132245634672.258,,7.13949408965145,55.38,45.8957577884456,5.35011005401611
CHN,1996,72.503,70.266,68.152,31.916,68.084,1.04814151412165,8.31316028893904,6.50673063592318,863749314718.538,709.415888233368,8.77642981052642,851312277321.562,1.65272667000964,113999599118.373,,8.22749958086814,53.25,46.8492422197393,4.91531991958618
CHN,1995,72.308,70.008,67.833,30.961,69.039,1.08650915088974,16.7912251650917,13.6656963992033,734484863889.36,609.604362258828,9.75495489020201,722711451314.647,1.68623388691537,97746070514.9824,,8.26668027226874,50.76,45.7541656975042,4.39014005661011
CHN,1994,71.736,69.52,67.414,30.024,69.976,1.13026063215591,24.2569897243361,20.6169888126724,564321876346.387,473.489934719476,11.7663891456246,563285881475.055,1.69347959870483,79519930006.8053,,10.0643214272187,46.25,44.0878176708415,3.61140990257263
CHN,1993,71.548,69.216,67.006,29.103,70.897,1.14961943083465,14.6100786356603,15.1858645086164,444731282435.515,377.3898394789,12.5819966439285,443808937179.759,1.92806687404062,63831126114.2209,,10.8349466595005,43.67,43.9961611451885,2.88968992233276
CHN,1992,70.965,68.734,66.608,28.2,71.8,1.2255362283362,6.3539813402487,8.19032302098248,426915712715.856,366.460692306116,12.8332095807123,427130409858.713,2.44954206753443,61649459623.2339,,11.3454656706466,39.96,45.2746198096765,2.80566000938416
CHN,1991,70.333,68.169,66.099,27.312,72.688,1.36443400840349,3.55668565220449,6.71453695956717,383373318083.624,333.142145400184,7.78209199050757,384152337595.819,2.31124341155315,53678527491.2892,,,37.67,47.9171579040572,2.89145994186401
CHN,1990,70.424,68.005,65.714,26.442,73.558,1.46730321087928,3.05229012075235,5.71122416868448,360857912565.966,317.884673040928,2.40655857199583,361822783694.073,2.45401611552735,49280637183.5564,,,36.55,49.9926018083801,2.97255992889404
CHN,1989,70.331,67.838,65.478,25.701,74.299,1.53316999599862,18.2456383621648,8.60246513372095,347768051311.741,310.8819124049,2.62085917492101,347942587323.887,2.44710131532583,45864562350.2024,,,34.03,51.0948901019797,2.99196004867554
CHN,1988,70.094,67.581,65.202,24.974,75.026,1.61007108578698,18.8118179448753,12.1076614989562,312353631207.819,283.537695240524,9.44617135687768,312230327072.016,,39037565113.1687,,,32.85,49.6175994462387,3.08206009864807
CHN,1987,69.795,67.288,64.912,24.259,75.741,1.6036050865576,7.23383553065604,5.08251646765456,272972974764.574,251.811956961329,9.88116379585462,272793546177.13,,35783016634.5292,,14.5895959828337,32.14,49.6739336716224,3.11257004737854
CHN,1986,69.411,66.97,64.646,23.559,76.441,1.48739892914903,,4.66902079732994,300758100107.246,281.928120911563,7.34143347128678,300735081440.58,,41660959617.3913,,12.4172290099535,30.48,51.0161990515899,2.97222995758057
CHN,1985,69.06,66.643,64.338,22.874,77.126,1.36169911825369,,10.2093990441341,309488028132.653,294.45884850496,11.8965617103967,310328084153.061,,43990470139.4558,,12.5662305455292,29.14,50.8569000638072,2.43659996986389
CHL,2022,,,,87.912,12.088,0.565514127974157,11.6438667110559,6.64230616801767,301025249437.947,15355.5064965406,1.86272341487353,284453395124.905,1.8339814713597,43355055518.1199,,21.7562223170217,,63.8566974192642,
CHL,2021,81.437,78.944,76.472,87.817,12.183,0.994344898418259,4.52456838259136,6.79784123396421,316713577508.673,16247.4010150765,10.6318812179678,298244314254.719,1.93228691717414,46417873552.4582,100.0,20.1506235803635,107.11,61.6589029520096,
CHL,2020,82.041,79.377,76.745,87.727,12.273,1.36064363430941,3.04549084804331,9.6374136550188,254096103516.324,13165.3863429858,-7.4136269460453,238251012991.319,2.09077465277936,40687760269.928,100.0,23.8759638002703,105.56,58.3878612061475,91.6693496704102
CHL,2019,82.711,80.326,77.894,87.643,12.357,1.7913919716665,2.55754475703323,2.57259820814659,278493308134.096,14627.14501648,-1.04550574115309,268060571249.657,1.86200539727185,42433392717.993,100.0,26.8492253226071,107.59,61.5999855853501,93.1011276245117
CHL,2018,82.527,80.133,77.684,87.564,12.436,1.79596279901203,2.43488981353058,1.59019973716229,295402646018.151,15795.7081412484,2.1390781835667,283294860987.732,1.87761395663911,43886416584.3248,100.0,24.6004590792427,108.63,62.0594089721711,90.8963088989258
CHL,2017,82.601,80.35,78.015,87.49,12.51,1.56205545588869,2.18271846868523,4.82819188608828,276364936832.331,15045.5278507601,-0.213266446651744,265621497548.619,1.94059253045695,40483906971.4792,99.7,24.0706636374421,98.86,62.0780221400637,88.4644165039063
CHL,2016,82.57,80.079,77.496,87.422,12.578,1.18906102612278,3.78619355893115,4.56065603696771,249298706449.182,13785.6875977318,0.550297854884562,242363152438.481,1.92415844831483,35756084845.1597,100.0,26.1116213253768,101.08,62.1600869556784,87.1881408691406
CHL,2015,82.384,79.746,77.035,87.36,12.64,1.02942555374852,4.3487735321705,4.95436553002575,242496655711.515,13569.9481274733,1.10575838220048,236544322656.787,1.90962335490079,32960430906.5948,99.714844,24.2468515241291,101.34,61.7753958327365,85.2667236328125
CHL,2014,82.145,79.473,76.736,87.303,12.697,1.00681495918115,4.71867527854671,5.85289162562634,259405194672.935,14666.3431168586,0.772927818124586,247895240231.291,1.96710687686468,34309776651.4756,100.0,22.2672100376639,97.58,61.2424027938614,82.8463821411133
CHL,2013,82.034,79.339,76.579,87.246,12.754,0.964976309009339,1.78955553984587,2.26077060922354,277239473853.807,15833.2759194461,2.31640012009385,264895296562.766,1.99462247217943,35446686413.8798,99.6,20.3998179715374,101.06,60.6858177590283,79.9562911987305
CHL,2012,81.596,79.023,76.379,87.189,12.811,0.974635115583974,3.00744840213049,0.763466680663043,267175870677.659,15406.4928361503,5.12573837749758,252543670275.535,2.04588025146131,32931914833.0562,100.0,18.2493092886659,100.45,59.3476809053411,75.9310684204102
CHL,2011,81.684,79.11,76.451,87.132,12.868,0.991361115471139,3.34121694259299,3.26051486618304,251224856981.294,14628.5724573037,5.17603699620184,229346691717.554,2.2636127719888,30928771755.8033,99.588193,17.2983670557852,97.79,58.1445946328624,72.2767868041992
CHL,2010,81.213,78.501,75.734,87.074,12.926,1.0090337555584,1.41071107954318,8.85744148942345,217105434199.5,12767.7820406263,4.78894269211156,203046324405.037,2.25424091461721,27238431939.0363,99.5258941650391,16.4599907947652,92.94,56.588046895067,67.8634262084961
CHL,2009,81.481,78.741,75.941,87.017,12.983,1.02694120751704,0.353045178360941,3.57779504174319,171412643623.963,10182.8605646819,-2.12830057500065,159671932401.843,2.27650786809373,22058283688.4804,99.593662,19.8086352182328,89.79,56.6662256543838,60.9114990234375
CHL,2008,81.25,78.484,75.674,86.959,13.041,1.00084678976019,8.7162687303961,0.311132498734963,179663390874.653,10783.1708210632,2.75580096357164,165527272226.455,2.58365225907913,20238953763.0002,98.2453155517578,18.7307651090279,90.09,58.1896329972339,56.7312698364258
CHL,2007,80.549,77.826,75.043,86.9,13.1,0.980589313160657,4.40779938398046,5.08875706689086,172565861848.899,10461.3660887507,4.14200231883619,155627620257.976,2.33098063414723,18198718612.345,98.0392684936523,15.0782358905727,87.28,53.8233429730932,53.9566688537598
CHL,2006,80.917,78.261,75.512,86.842,13.158,0.979795955667856,3.39201733699404,12.3498959208792,153840051814.059,9418.0627175215,5.0159911201772,137403627429.918,2.50608214331462,15841087754.0899,99.368108,15.0588676998618,90.49,53.4968508010845,48.2346687316895
CHL,2005,81.078,78.016,74.912,86.783,13.217,0.97751001174206,3.05257621387848,7.12031535233233,122314960843.922,7561.8305480446,4.80751806690036,112655942425.918,2.53476299282486,13397928918.8815,97.6824645996094,19.1248361722918,85.63,57.490058796379,49.368839263916
CHL,2004,80.72,77.616,74.479,86.725,13.275,0.996674255969576,1.05473871403516,7.02476170663786,99079365628.3333,6185.51479184893,5.61634007528883,91778043274.3305,2.71229040717924,11324979067.7777,97.5337295532227,21.4463248784364,81.34,57.8444242443844,43.930248260498
CHL,2003,80.433,77.387,74.306,86.665,13.335,1.04791320216262,2.81017875743615,4.30030088388355,76507853875.6649,4824.22054120463,3.63156646879506,72630633217.5051,2.70297150997137,9317270615.9626,98.782325,27.5970182526932,78.47,59.9941466556458,43.469539642334
CHL,2002,80.582,77.445,74.252,86.606,13.394,1.08792963607244,2.48939816650703,3.34066037242444,70295232513.0515,4479.17504395379,2.08611070450677,67591437758.5748,2.53154294246795,8961653705.8075,97.2666854858398,27.5030771334529,76.32,61.1124295092748,40.3782501220703
CHL,2001,79.921,76.773,73.6,86.363,13.637,1.11531304820862,3.56910053001465,4.27714698187522,71517267767.736,4606.89056424429,2.00993651249921,69169096726.9788,2.64704915196781,9041998024.69007,97.1343612670898,26.1230531280605,75.96,61.7158328457056,
CHL,2000,79.977,76.87,73.714,86.073,13.927,1.14904172536735,3.8432729570657,4.56004348660028,78249883995.6255,5097.11493718915,3.77235697726417,75513565362.8427,2.68861588559481,9852384884.98397,97.938687,24.2890242058557,70.83,62.1227339122728,35.3763008117676
CHL,1999,79.09,76.018,72.93,85.778,14.222,1.19092710984963,3.33687917526016,2.18776787074258,75596598517.3586,4981.19110628657,-1.45425561656613,73449742987.4928,2.7136315935113,9564636314.755,96.6955490112305,27.4965997936072,68.09,62.8747027696646,35.367618560791
CHL,1998,78.72,75.669,72.611,85.477,14.523,1.25783584862258,5.11024954517563,0.778990206742662,81995749804.4157,5467.5708766888,2.8786691359748,80160143243.7335,2.58983722621321,9681719032.56117,97.241124,28.021689791142,69.67,63.1227429599134,32.0079383850098
CHL,1997,78.86,75.596,72.335,85.172,14.828,1.31731727694084,6.13386464357923,3.33058050309059,85728899954.449,5788.85994826956,5.98632652912754,83117219732.1791,2.49820192394138,9805366225.22716,96.2361679077148,24.7218793428696,68.06,61.0463801705275,30.1098098754883
CHL,1996,78.196,74.899,71.641,84.861,15.139,1.36875304874354,7.35911781788773,4.07977619634082,78575020639.4728,5376.14943272643,5.35100761071041,76069292955.1261,2.44932089847955,8882307951.56856,95.617315,26.8135634704272,67.88,60.834404852178,29.2094898223877
CHL,1995,77.812,74.609,71.429,84.545,15.455,1.44005433972801,8.23263034116112,11.6807181095415,73446446283.0164,5094.50548395194,7.37583824759038,70657967554.6072,2.56206462916649,7219124417.29955,95.760383605957,23.6611222116228,65.57,62.5571988758982,27.4359893798828
CHL,1994,77.704,74.614,71.52,84.223,15.777,1.50513351154601,11.4431196444973,14.4639849518187,57008877553.41,4011.6941359298,3.46119071799946,54456912903.6199,2.59754498264789,5671640149.14361,95.5180740356445,26.0143591272667,61.89,64.6363562641085,26.9255599975586
CHL,1993,77.21,74.195,71.171,83.896,16.104,1.55570947046153,12.7277669490964,12.164419670298,49298281355.6317,3521.71181417856,4.94340387290748,47591833301.0996,2.70692293725521,4946364185.74059,95.2737274169922,27.3324997832978,57.33,65.9071026588,26.1857204437256
CHL,1992,77.068,74.135,71.171,83.564,16.436,1.61172337460706,15.4258064688927,13.4643770263457,45964855773.9876,3335.06495861957,9.38936928424836,44044275481.589,2.62851046938573,4446590893.49125,94.560057,27.7112939814973,54.18,65.1527206527607,24.0111198425293
CHL,1991,76.794,73.574,70.376,83.398,16.602,1.62856989207288,21.7844124277757,21.3909822963519,37835245155.9327,2789.80965900781,6.06294117493185,35875408474.2244,2.8498427672956,3657045630.80617,94.781623840332,25.8767106514672,52.35,63.3104320281461,21.1590805053711
CHL,1990,75.96,72.574,69.269,83.271,16.729,1.61875060800777,26.0364811362365,22.4709370974082,33113525803.8067,2481.73974319514,1.6743185217414,31354187870.582,3.40165485912065,3230128043.0847,92.257427,23.063521151321,50.65,61.8631066496623,
CHL,1989,75.749,72.467,69.244,83.143,16.857,1.61427036260872,17.0279367308961,13.756031768695,29885218681.9835,2276.34137924053,8.16316784441375,27893685803.3682,3.59002950895468,3014620989.17105,,,47.77,60.1322131947645,
CHL,1988,75.456,72.456,69.467,83.014,16.986,1.60436988360225,14.6843512500821,21.7178811867141,26040052657.0843,2015.73529463189,5.63663957324671,24062346833.5521,4.13999607967718,2698857150.82955,,,44.19,59.9092005768712,18.9520206451416
CHL,1987,75.288,72.54,69.76,82.885,17.115,1.57199694987578,19.8808457201905,25.8484189824577,22255745799.7326,1750.65869126169,4.79999867197691,20503752545.1976,5.63807107493349,2421868768.26896,,26.5557997967326,41.37,64.0048267210368,18.097900390625
CHL,1986,74.918,71.81,68.742,82.755,17.245,1.51451526079465,19.4768379232582,21.4548966568028,18891048818.7752,1509.53260615366,3.79375584697064,16953346025.0124,6.28800219933844,2376668021.25533,,27.1216456165122,39.6,65.4755529715852,17.3016204833984
CHL,1985,74.453,71.176,67.998,82.624,17.376,1.45983532243265,30.7034989096151,41.6819057285706,17702885393.519,1436.17691606849,2.50257184895179,15619688825.0733,6.90060861105455,2164664077.02462,,24.2202985066645,38.12,67.5893441412075,15.982569694519
CHE,2022,,,,74.092,25.908,0.759294504887122,2.83502798644453,3.28040188107541,807706035351.75,92101.4697414382,1.28723684566378,753957648036.136,0.764653391906917,94092135531.6247,,2.5969997539966,,50.4394303884016,
CHE,2021,85.9,83.8512195121951,81.9,73.996,26.004,0.752392087137583,0.581814168489875,1.05986290559228,800640155387.26,91991.6004583563,3.44050320705828,782619750413.774,0.776260426446761,97140262352.7856,100.0,2.82368231067509,95.33,49.9254875549241,
CHE,2020,85.1,83.0,81.0,73.915,26.085,0.730676195047382,-0.725874933313391,-0.741152989766164,739913619797.445,85656.322666307,-3.08628211065434,723043100984.369,0.863715343848392,89823115008.743,100.0,3.00523836758374,99.03,51.6124846698048,65.3340911865234
CHE,2019,85.8,83.9048780487805,82.1,73.849,26.151,0.713313668444329,0.362886179940635,-0.103895158007788,721369112726.724,84121.9310304414,0.423089768227314,696318048854.117,0.696324324760463,81910768534.1249,100.0,2.99521002315972,97.32,52.4041280128062,63.3080596923828
CHE,2018,85.7,83.7536585365854,81.9,73.797,26.203,0.736633975172522,0.936335464113605,0.764289197175742,725562534363.895,85216.6429514169,2.10552472012415,699347296138.802,0.652876569793988,81734044500.4985,100.0,3.04780661093579,101.65,52.4727581356246,61.3774490356445
CHE,2017,85.6,83.5512195121951,81.6,73.761,26.239,0.933155888738653,0.533787839825886,-0.367869216813958,695200833086.499,82254.3769269767,0.421326163056477,685587748787.691,0.66568455676088,80013385577.5496,100.0,3.03039516668628,97.74,53.3711211843064,59.56298828125
CHE,2016,85.6,83.6024390243903,81.7,73.739,26.261,1.09203117387253,-0.434618664285843,-0.583291591583972,687895460902.713,82153.0745447889,0.960131673178253,683895323472.44,0.664750475412517,79210899164.712,100.0,2.8827941083284,97.98,52.853582522135,58.0469512939453
CHE,2015,85.1,82.8975609756098,80.8,73.718,26.282,1.13833715247736,-1.14390867228178,-1.2650568747671,694118186379.628,83806.4476003837,0.494129822392765,701133713181.255,0.651341082840214,80084350929.605,100.0,2.99568071461441,99.43,52.8681404124669,57.7073516845703
CHE,2014,85.4,83.1975609756098,81.1,73.696,26.304,1.22010397343287,-0.0132025387515987,-0.653123803620176,726537808338.0,88724.9909402638,1.10869359440046,725732044919.197,0.634898338463689,83418429992.0813,100.0,3.03230338360318,102.58,52.5040506168479,57.2297210693359
CHE,2013,85.0,82.7975609756098,80.7,73.674,26.326,1.14987975781229,-0.217323155115639,-0.0868426404352363,706234937370.968,87304.3305813557,0.628360675437008,717684744662.856,0.712636242390875,80599621374.5016,100.0,2.54796942989077,97.37,52.9897680452134,56.270149230957
CHE,2012,84.9,82.6975609756098,80.6,73.653,26.347,1.06181932886789,-0.692552018105236,0.0637202631572649,686420221557.99,85836.2076767359,0.110596604306124,697992809377.499,0.669001710434324,77667949612.3326,100.0,2.69435948316483,100.47,52.9239579702922,55.5204696655273
CHE,2011,85.0,82.6951219512195,80.5,73.631,26.369,1.11187894263206,0.231349207650894,-0.0204529167059491,715888126682.396,90476.7589651577,0.687339869637952,720038694879.46,0.694782257657599,80720477997.4407,100.0,3.67207794507869,104.56,52.888435567803,54.4845199584961
CHE,2010,84.5,82.2463414634147,80.1,73.607,26.393,1.0415580576588,0.688238707220017,0.312736574258764,598851028906.58,76531.3729407691,2.17363816396787,629972347630.646,0.687220165933277,66973176610.6931,100.0,3.73788038514615,98.98,53.3106957161249,52.9377288818359
CHE,2009,84.4,82.0439024390244,79.8,73.581,26.419,1.24948463127384,-0.480481936423328,0.457543979622471,554191679308.884,71565.569975492,-3.51055886020198,562193454288.728,0.73179337674355,63092642468.5992,100.0,3.30927144091219,101.09,54.0300323889128,50.1480903625488
CHE,2008,84.4,81.9926829268293,79.7,73.556,26.444,1.27061807385776,2.42604117060162,1.44992801006573,567273005013.434,74175.8776377701,1.50995079379716,529823716403.992,0.722484412265189,59964721306.6319,100.0,2.88877452715245,98.33,52.5366376459864,48.8332786560059
CHE,2007,84.2,81.7414634146342,79.4,73.53,26.47,0.893690977823134,0.732350603122241,2.37706132688891,490754683815.144,64991.005147337,2.99182202308279,492732125969.931,0.718232323663411,51158280496.4321,100.0,2.67986222011516,97.81,53.0130042064971,47.2425308227539
CHE,2006,84.0,81.490243902439,79.1,73.504,26.496,0.627558473346134,1.05950928324804,2.15025798459116,441619409123.416,59008.993014024,3.42255065978614,472990901840.476,0.753808477874928,47442136045.7049,100.0,2.77083809117692,94.94,54.3650851068914,46.5377998352051
CHE,2005,83.9,81.2365853658537,78.7,73.478,26.522,0.640601540243491,1.17195420333701,0.924638291551645,418292704114.275,56243.947298687,2.09358660743027,451878347115.401,0.83306403652778,47050616646.0983,100.0,2.62911189349242,95.2,56.1153532770861,45.8041496276855
CHE,2004,83.7,81.0878048780488,78.6,73.452,26.548,0.687425960233006,0.802908730955216,0.296627279296985,403914244451.966,54659.6403000107,1.99813205561574,427895168392.872,0.888925074606932,46510360107.0907,100.0,2.59818060716851,97.16,56.8537499914388,45.6007804870605
CHE,2003,83.2,80.5365853658537,78.0,73.427,26.573,0.74191960337232,0.638272930887213,1.17975924142517,362088305988.747,49337.5468934732,-0.771333169072193,384842173763.183,0.926630419400856,42490677303.7555,100.0,2.55097478310109,93.03,57.1747476985639,44.0396690368652
CHE,2002,83.1,80.3853658536585,77.8,73.401,26.599,0.756469145838096,0.64271150654328,-0.249463899497144,309299934075.77,42458.5341569947,-0.826280428167465,316739259884.224,0.956388349764947,35702174537.2071,100.0,2.44543803003242,96.82,56.9047305508624,40.9465484619141
CHE,2001,83.1,80.1804878048781,77.4,73.375,26.625,0.632771238018431,0.989020329832555,0.974383320001323,286580125206.282,39638.4387853866,0.934949653145424,297134659267.665,0.991880080138388,31993138837.9459,100.0,2.50883510625203,94.63,56.7755404478862,39.7722816467285
CHE,2000,82.6,79.6804878048781,76.9,73.383,26.617,0.561954617400164,1.55852919679006,1.36728550428708,279209007352.669,38864.0438950021,3.37615729497902,296887192855.462,1.02928011745958,31159420727.5101,100.0,2.51098847238387,97.35,56.6673284273689,37.7789611816406
CHE,1999,82.5,79.580487804878,76.8,73.438,26.562,0.476919931285641,0.806444380959444,0.0437705570972611,297882566712.49,41696.9403674346,1.17900593565155,313700016975.612,1.08621220546806,33815631542.6837,100.0,2.63339383432583,95.34,57.8227119294821,36.9936714172363
CHE,1998,82.5,79.3243902439025,76.3,73.492,26.508,0.297135765740057,0.0179384378439626,-0.189259059141946,303456228792.493,42680.1949525032,2.7242846564737,317287647558.439,1.18520390139366,34394611853.3872,100.0,2.64892179168137,101.08,57.4788538712853,35.2896995544434
CHE,1997,82.04,79.079512195122,76.26,73.546,26.454,0.240891210155647,0.520225422736623,-0.476483336948348,294785659876.836,41584.0836197906,2.01528316098766,307035193316.395,1.22086410342116,34283812755.6953,100.0,2.78941152120634,96.2,57.760743790784,
CHE,1996,82.0,78.8960975609756,75.94,73.6,26.4,0.441636406706345,0.811634064628214,0.280022460607341,340101207919.03,48092.2542077433,0.0285406388478719,348427090395.709,1.28375680158363,40457857946.1331,100.0,2.92451232619346,101.84,57.1928194980283,32.396541595459
CHE,1995,81.69,78.4170731707317,75.3,73.654,26.346,0.668242326234317,1.79982776867147,0.737757710726214,352845006670.363,50115.1388593703,-0.188350743850677,360592298742.109,1.35581088252354,41664624658.9938,100.0,2.97993056653869,98.72,56.3408653967732,31.3386993408203
CHE,1994,81.71,78.35,75.15,73.708,26.292,0.797158411024818,0.852116995120689,1.18438713620428,301376707849.169,43092.0133989014,0.465686403777084,,1.33228409403183,35733956280.3773,100.0,3.06015161873375,96.73,55.8505654457292,30.464750289917
CHE,1993,81.43,78.0853658536586,74.9,73.762,26.238,0.910715565788466,3.29262180313608,2.32202399254446,272234456388.102,39236.676083733,-1.03142236508062,,1.36696434518412,32232361798.8427,100.0,2.96958259079914,100.98,56.6209205893817,29.22532081604
CHE,1992,81.33,77.8060975609756,74.45,73.815,26.185,1.10252107229095,4.03703020778741,2.12463504318221,279917776400.299,40713.1573543305,-1.13971906965955,,1.52370927239544,33110513421.9319,100.0,2.94359372415879,105.32,56.6249455138844,28.1334991455078
CHE,1991,81.1,77.5146341463415,74.1,73.869,26.131,1.24982602441627,5.85959663468672,5.40910475702043,268903256527.525,39544.7244869799,-2.14648992063431,,1.53782488553083,30814896646.3077,100.0,2.91670547667296,102.23,55.4181859490219,26.8572998046875
CHE,1990,80.71,77.2424390243902,73.94,73.926,26.074,1.02687307219521,5.40395909218942,4.60362132287064,265771545360.201,39575.726814294,2.61546619863479,,1.57214718757236,28902608893.8747,100.0,2.75209171494103,104.16,53.9978055776607,25.6050090789795
CHE,1989,80.94,77.4212195121951,74.07,73.986,26.014,0.808536055550948,3.15526979710905,3.45846016176607,208102666687.042,31308.1723794512,3.49064316201341,,1.5241653668033,22321015327.7198,,2.75063269384721,106.02,54.7543827464285,24.002010345459
CHE,1988,80.73,77.2265853658537,73.89,74.046,25.954,0.734943056123237,1.8724685973187,2.79023880959011,215540625298.982,32690.4302734561,2.52134692054484,,1.5648052643261,22204364791.9087,,2.80233235564104,105.28,55.888338093412,23.3827095031738
CHE,1987,80.66,77.1975609756098,73.9,74.107,25.893,0.628115754543019,1.44032188041728,2.19348208822963,199237483444.448,30440.6809369395,0.949403720400468,,1.56186605542128,20148391163.6666,,3.08716472969945,100.06,57.0885742580539,22.6845302581787
CHE,1986,80.3,76.8990243902439,73.66,74.167,25.833,0.520391611336159,0.750309839410771,3.03459397604009,159088447135.692,24459.6270205937,1.32994575120983,,1.66102195140386,16169317646.3769,,3.16163460696452,105.67,57.1101141998976,21.6496105194092
CHE,1985,80.15,76.7336585365854,73.48,74.227,25.773,0.441442667641394,3.43539935298264,2.27073072584507,110979185023.147,17151.9203357379,3.2169450531939,,1.82497186832109,11124028285.0893,,3.25703467734717,104.83,57.5735448489388,21.0967407226563
CAN,2022,,,,81.752,18.248,1.82337042206996,6.80280115341612,7.33257483102696,2139840023673.81,54966.4888361088,1.52799048000773,2118435622921.27,1.23665591258666,448872388113.757,,12.4463905437712,,54.2577893440101,
CAN,2021,84.671,82.5966097560976,80.621,81.653,18.347,0.575421916470359,3.39519318527532,8.15333924257004,2001486745423.92,52358.6216405155,4.40927515325929,1989861202298.22,1.26729446473527,437537368356.85,100.0,13.8100645536358,95.95,54.3969241533971,
CAN,2020,83.96,81.6704878048781,79.49,81.562,18.438,1.0737958268224,0.716999632307852,0.615457490563671,1647598402302.68,43349.677855557,-6.08821204931374,1634756463903.94,1.40083568623706,375758860595.912,100.0,15.0989058724374,113.34,57.1927350599476,79.5169219970703
CAN,2019,84.38,82.2287804878049,80.18,81.482,18.518,1.43613682316886,1.94926902411596,1.56621123239672,1743725183672.52,46374.1527517191,0.435426335836112,1722945761061.66,1.28451224366918,360314585114.837,100.0,11.9300626053653,110.39,57.7545543389136,75.6988220214844
CAN,2018,83.99,81.8439024390244,79.8,81.411,18.589,1.41245586917998,2.268225672481,1.61741439035406,1725297938435.76,46547.7951820036,1.33556428524561,1695965885548.75,1.3176781061648,356816331955.942,100.0,11.92683043971,109.32,57.8869351139165,70.1130218505859
CAN,2017,84.02,81.8329268292683,79.75,81.35,18.65,1.19952071057872,1.5968841285297,2.5649968397985,1649265644244.09,45129.4292980922,1.81127891680259,1628291572163.23,1.35189646465708,341452931752.066,100.0,12.4827191580112,108.54,57.9762323528326,68.9225082397461
CAN,2016,84.03,81.9248780487805,79.92,81.3,18.7,1.13234865466606,1.4287595470108,0.75403003025545,1527994741907.43,42315.6037056806,-0.135842621321913,1509327936731.45,1.16416156719089,321612947451.906,100.0,12.8537932602701,106.82,58.4843100556742,66.4391784667969
CAN,2015,83.89,81.8156097560976,79.84,81.259,18.741,0.746339477969813,1.12524136094279,-0.876717544815605,1556508816217.14,43596.1355365546,-0.089285801148975,1532663548013.94,1.15270937445521,324965188724.922,100.0,12.2650921931972,98.53,57.8089690631528,64.7869567871094
CAN,2014,83.91,81.7843902439025,79.76,81.218,18.782,1.00533757867378,1.90663590717873,1.94459869733706,1805749878439.94,50955.9983232404,1.84102612431141,1776572160702.32,0.989925299438869,365963384878.333,100.0,10.9864355166264,94.65,55.7963142959261,65.612907409668
