country,year,"Life expectancy at birth, female (years)","Life expectancy at birth, total (years)","Life expectancy at birth, male (years)",Urban population (% of total population),Rural population (% of total population),Population growth (annual %),"Inflation, consumer prices (annual %)",Gini index,"Inflation, GDP deflator (annual %)",GDP (current US$),GDP per capita (current US$),GDP per capita growth (annual %),GNI (current US$),Current health expenditure (% of GDP),"Hospital beds (per 1,000 people)",Domestic private health expenditure per capita (current US$),Current health expenditure per capita (current US$),"Mortality caused by road traffic injury (per 100,000 population)",People using at least basic sanitation services (% of population),People using safely managed drinking water services (% of population),"Literacy rate, adult total (% of people ages 15 and above)",Control of Corruption: Estimate,Military expenditure (% of GDP),General government final consumption expenditure (current US$),Access to electricity (% of population),Food exports (% of merchandise exports),Food production index (2014-2016 = 100),Households and NPISHs final consumption expenditure (% of GDP),"School enrollment, tertiary (gross), gender parity index (GPI)","School enrollment, tertiary (% gross)",Internet Users(%)
BRA,1986,67.209,64.64,62.181,70.703,29.297,2.06946636025339,147.142826237605,58.5,149.179318289698,256480852471.129,1836.68497846624,5.28838997172458,256173864186.931,,,,,,,,,,1.22038872750142,28621223120.8547,,34.4142519733537,33.8,70.8507784741093,,,0.0
BRA,1985,66.718,64.198,61.783,69.862,30.138,2.13876264469418,225.989665211895,55.6,248.543659125921,210879844638.877,1541.7088902223,5.56783651140482,211063863687.536,,,,,,,,,,1.42952312218953,22002971174.8722,,36.7737093487038,34.14,69.5399225516596,,,0.0
BRA,1984,66.26,63.773,61.389,69.01,30.99,2.19848577788892,192.121733132051,58.4,201.740282133397,188339974086.58,1406.68979969815,3.1080820479535,197144720543.593,,,,,,,,,,1.19954104516533,17317201192.8317,,38.7654904795721,31.89,78.077607831576,,,0.0
BRA,1983,65.778,63.331,60.984,68.142,31.858,2.24858708498709,135.027682230472,59.0,131.484045057202,189656506321.431,1448.00973115761,-5.08834639411371,191446471084.389,,,,,,,,,,1.25458032300474,19640729543.5582,,40.3111434729673,29.95,76.370554631571,,,0.0
BRA,1982,65.288,62.856,60.525,67.262,32.738,2.28813750386516,100.54335919485,58.4,101.034394745721,271314113768.417,2118.56410810781,-1.45093407536268,267229261483.899,,,,,,,,,,1.30353436107498,28184385846.1171,,39.6311656684802,30.07,72.2237189544003,,,0.0
BRA,1981,64.741,62.333,60.028,66.37,33.63,2.32752638519273,101.725072957927,57.9,100.528877121889,258015174748.648,2061.34995420275,-6.45287086617741,252659071917.96,,,,,,,,,,1.14314876818876,24559797774.6854,,41.373800806008,28.94,69.4376564143566,,,0.0
BRA,1980,64.179,61.781,59.494,65.468,34.532,2.35067554142294,,,92.1419446109039,237393489892.637,1941.25953805961,6.66299747867278,227299903221.934,,,,,,,,74.5867309570313,,1.13843442074363,21617804789.319,,46.2633216405115,28.4,69.0129240237437,,,0.0
BRA,1979,63.653,61.253,58.97,64.551,35.449,2.35740122657389,,,54.365960027812,221338204480.222,1853.01969086922,4.27224216380786,218945212519.056,,,,,,,,,,1.52193168607333,21913453012.1884,,46.544717380751,25.24,70.6875640463586,,,
BRA,1978,63.147,60.72,58.416,63.625,36.375,2.36302892413041,,,38.227611227227,200278646123.581,1716.70772767288,2.5185062579298,196080790936.193,,,,,,,,,,1.59967155032807,19388031460.2157,,51.9676790617163,23.85,68.7390208983017,,,
BRA,1977,62.685,60.24,57.924,62.689,37.311,2.35630004576209,,,45.3980562145509,176344101401.941,1547.6942060653,2.49066354582763,173253413561.887,,,,,,,,,,1.68772647800164,16622737159.8975,,61.5943011265199,24.37,69.0929041463132,,,
BRA,1976,62.224,59.792,57.489,61.745,38.255,2.35114611411072,,,41.2036240161754,153168949208.207,1376.3479281208,7.69506033591483,150357935666.65,,,,,,,,,,2.00275336513055,16062972517.3168,,59.5912497482459,23.58,68.5394929120066,,,
BRA,1975,61.816,59.353,57.027,60.789,39.211,2.35797019623163,,,33.9294367418917,129203555238.827,1188.6195317366,2.71585884667796,122016649141.279,,4.9951000213623,,,,,,,,1.97214379625895,13159614701.0133,,54.08409353435,21.62,63.6632017958648,,,
BRA,1974,61.364,58.881,56.54,59.826,40.174,2.38339170665403,,,34.6058549964615,109794519727.538,1034.16442979806,5.60668280303118,104325590448.443,,,,,,,,,,1.94135341120892,10243651651.0189,,57.8889466041662,20.49,67.7372855305859,,,
BRA,1973,61.022,58.472,56.077,58.855,41.145,2.41395528354971,,,29.5803566969394,83592275862.9982,806.354512747851,11.2505080256775,78380807935.1819,,,,,,,,,,2.15465130649243,8281010087.40018,,61.7435166047286,19.55,64.0554543663932,,,
BRA,1972,60.582,58.032,55.641,57.879,42.121,2.42870281100896,,,19.867091675534,58434858374.8696,577.451537235053,9.2543986267647,58075347258.6067,,,,,,,,,,2.43581199022501,6294656311.57992,,62.7107768345501,19.54,69.7853136639389,,,
BRA,1971,60.155,57.586,55.182,56.894,43.106,2.45626791737847,,,19.3845851134334,48869830901.7878,494.80274991997,8.64135619452004,48684157318.5706,,,,,,,,,,2.61904685858105,5423630148.39019,,59.9259809391986,18.32,70.060580717471,,,
BRA,1970,59.73,57.171,54.779,55.909,44.091,2.48948173249209,,,16.2551115402188,42327664793.6934,439.220916221935,7.68554034546585,41728566935.8317,,3.69180011749268,,,,,,,,2.88728955692843,4793453718.79043,,63.250158532868,18.09,68.553527382327,,,
BRA,1969,59.321,56.748,54.348,54.94,45.06,2.52209824589392,,,20.0517842311481,37171640818.5863,395.441384632115,6.7728378356253,36783720975.7678,,,,,,,,,,2.61559000626652,4051070562.89625,,64.6203396768154,17.16,67.2823634517153,,,
BRA,1968,58.92,56.31,53.883,53.97,46.03,2.58156152355105,,,26.7067163627493,33930457425.2613,370.180411753128,7.00172050727971,33065704447.8652,,,,,,,,,,2.64974015836375,3771368224.9048,,68.7669676592221,16.69,70.4459043903812,,,
BRA,1967,58.477,55.868,53.446,52.993,47.007,2.65922738976291,,,26.528941929666,31086389194.961,348.021102794167,1.46560310901229,29559163247.6664,,,,,,,,,,2.85697200831844,3529668109.99594,,68.0054225021258,15.98,70.4051549622492,,,
BRA,1966,58.078,55.473,53.058,52.016,47.984,2.74550392376401,,,37.9360979573494,28283323733.1114,325.173107406638,3.81039591807175,25823978009.9173,,,,,,,,,,3.0219816316073,3017566424.24558,,68.9148590942565,14.99,65.1837920100397,,,
BRA,1965,57.691,55.084,52.671,51.037,48.963,2.82959969227739,,,58.9331842000454,22465522884.0988,265.475397633938,-0.456900051944046,,,,,,,,,,,3.35209215674899,2369143212.96947,,67.3380646160567,15.29,64.911395459986,,,
BRA,1964,57.223,54.648,52.265,50.059,49.941,2.89484130253514,,,89.5336653268287,20963733694.9749,254.838581035491,0.449644185438046,,,,,,,,,,,2.01449809094829,2484615117.43754,,69.2942091293152,13.84,69.7929931985821,,,
BRA,1963,56.776,54.209,51.835,49.078,50.922,2.94131648566263,,,78.4174334561054,23287712878.2002,291.404006118712,-2.31587166228145,,,,,,,,,,,2.26083918239834,2966120462.55023,,73.75692538064,13.25,67.153898455678,,,
BRA,1962,56.268,53.71,51.346,48.099,51.901,2.96787817818218,,,50.2494544807889,19231747851.5332,247.834299715922,3.48272907595528,,,,,,,,,,,2.39868330737835,2326350972.23237,,71.1492702853386,12.71,72.5702610389223,,,
BRA,1961,55.782,53.183,50.788,47.122,52.878,3.01526005047239,,,34.6178049419981,17275940449.3837,229.336766423598,5.37430354447872,,,,,,,,,,,2.36406619385343,2231397941.40397,,,12.22,56.4982431573744,,,
BRA,1960,55.241,52.66,50.281,46.139,53.861,,,,,17030465539.3906,232.998762450445,,,,3.20179533958435,,,,,,,,2.67913472590723,2138974629.37547,,,,59.0185802565624,,,
AUS,2022,,,,86.488,13.512,1.12589851822075,6.59409671341847,,7.11473873673272,1675418665067.09,64491.4298860631,2.45750262798656,1614676828647.1,,,,,,100.0,,,,1.89882434777792,368840097628.658,,11.0328119505819,,48.7757957706434,,,
AUS,2021,85.4,83.3,81.3,86.362,13.638,0.127728295728263,2.86391042204995,,2.80089983637042,1552703151616.01,60444.5023551978,2.10571122890686,1535492515356.55,,,,,,100.0,,,1.73749423027039,1.98912270035816,346283076662.867,100.0,11.102611449477,106.7,50.6554208551258,,,
AUS,2020,85.3,83.2,81.2,86.241,13.759,1.23570107988933,0.846905537459293,,1.73972809592115,1326944627876.87,51722.0690001531,-1.27835805936483,1297109220056.84,10.6489954,,1470.07586324,5901.10644531,,100.0,,,1.66249871253967,2.01064009885885,288505249663.365,100.0,11.3492210938212,89.56,52.2288530622575,1.27971005439758,114.189888000488,89.59999847
AUS,2019,85.0,82.9,80.9,86.124,13.876,1.48520844681971,1.61076787290379,,3.39772301032441,1392218527563.26,54941.0657202842,0.665151144847243,1345711901966.23,10.22989082,,1455.41021173,5555.37402344,4.9,100.0,,,1.8221447467804,1.88104345418486,282070773163.328,100.0,11.0197731750988,91.53,53.9609054290709,1.26248002052307,115.952041625977,88.59999847
AUS,2018,84.9,82.7487804878049,80.7,86.012,13.988,1.50299298221362,1.91140094445692,34.3,1.82915392037633,1428266513154.48,57206.9906696898,1.34828275238704,1383567565715.57,10.07391548,,1670.95823898,5864.39453125,4.8,99.9997260770357,,,1.8011109828949,1.89567007851003,284163518578.013,100.0,11.8414555496122,97.5,55.1874896547607,1.26203000545502,107.808052062988,87.59999847
AUS,2017,84.6,82.5,80.5,85.904,14.096,1.65339053503068,1.94864740944522,,3.74325877767707,1326467487376.42,53934.1543741253,0.604963407727865,1290463081119.9,10.1257143,,1671.03336627,5816.26074219,5.2,99.9992277211116,,,1.79085624217987,2.00423407657625,262927191964.801,100.0,14.0459429362126,108.12,55.5598955668206,1.29622995853424,113.142158508301,86.54505157
AUS,2016,84.6,82.4487804878049,80.4,85.8,14.2,1.56194049810399,1.27699094497328,33.7,-0.605177488071192,1206562910556.58,49876.7123761245,1.13842433965326,1178175301713.89,10.09023094,3.84,1575.96463566,5453.99707031,5.6,99.9987293651876,,,1.81091439723969,2.0885308793071,239734732454.22,100.0,14.6721390580282,97.98,56.992599867997,1.30055999755859,120.965713500977,86.54000092
AUS,2015,84.5,82.4,80.4,85.701,14.299,1.43921665259925,1.50836672165921,,-0.594336116311538,1350580336316.75,56708.96119674,0.693065822727618,1323142831762.12,10.18361282,3.82,1542.12351007,5324.34082031,5.2,99.9982310092636,,,1.87995517253876,1.9536335918401,257939832223.112,100.0,16.1915205417184,101.22,56.1076322687357,1.30770003795624,118.610862731934,84.56051636
AUS,2014,84.4,82.3,80.3,85.602,14.398,1.49156648912847,2.48792270531403,34.4,1.42580443341605,1467589901175.46,62515.3148315008,1.06033708469104,1429278810784.35,9.84760189,3.79,1832.21887871,6139.39306641,5.4,99.9977326533395,,,1.84946465492249,1.77305887756791,274279902461.21,100.0,13.3019483881892,100.8,54.8554763958646,,,84.0
AUS,2013,84.3,82.1487804878049,80.1,85.502,14.498,1.721151439989,2.44988864142539,,-0.153610470416552,1576329690003.93,68156.3861047269,0.828325557835214,1537130171927.53,8.75082779,3.74,1885.70959984,5843.17431641,5.3,99.9972342974155,,,1.77787029743195,1.63918019954461,295888701809.839,100.0,12.4049150581909,96.86,54.6495342005001,,,83.45349884
AUS,2012,84.3,82.0463414634146,79.9,85.402,14.598,1.74582000067359,1.76278015613193,,1.79316835527594,1546952690139.99,68047.3781775015,2.10380811026087,1499926720866.29,8.67481709,3.75,1746.5313435,6071.65087891,5.8,99.9967359414915,,,1.97750723361969,1.67096396538491,291084810202.795,100.0,11.9823391230484,95.53,53.628507588443,,,79.0
AUS,2011,84.2,81.8951219512195,79.7,85.3,14.7,1.38952731561803,3.30385015608744,,6.23141587376918,1398456161407.85,62598.6866176979,0.978468035158599,1342391833313.3,8.53956795,3.79,1580.08898738,5909.14990234,5.9,99.9962375855675,,,2.03790903091431,1.75565694660719,259851614095.804,100.0,10.8752764770358,90.37,53.9231798015092,,,79.48770142
